source,target,source_type,target_type,chemical_weight,gap_weight,edge_type
AQR,AVAR,S,I,6.0,0.0,chemical
AQR,PVCL,S,I,1.0,0.0,chemical
AQR,PVCR,S,I,4.0,0.0,chemical
AQR,RIGR,S,I,0.0,3.0,gap
AQR,AVKL,S,I,0.0,7.0,gap
AQR,AVKR,S,I,0.0,2.0,gap
PQR,PHBL,S,S,2.0,0.0,chemical
PQR,AVHL,S,I,1.0,0.0,chemical
PQR,PVPR,S,I,1.0,10.0,both
PQR,LUAR,S,I,3.0,0.0,chemical
PQR,PVNL,S,I,2.0,3.0,both
PQR,AVG,S,I,1.0,0.0,chemical
PQR,AVJR,S,I,1.0,2.0,both
PQR,AVDL,S,I,15.0,2.0,both
PQR,AVDR,S,I,20.0,3.0,both
PQR,AVAL,S,I,23.0,0.0,chemical
PQR,AVAR,S,I,26.0,17.0,both
PQR,PVCL,S,I,1.0,2.0,both
PQR,PVCR,S,I,1.0,0.0,chemical
PQR,DA08,S,M,1.0,0.0,chemical
PQR,DB07,S,M,2.0,0.0,chemical
PQR,AS11,S,M,2.0,0.0,chemical
PQR,PVPL,S,I,0.0,16.0,gap
PQR,PVNR,S,I,0.0,2.0,gap
PQR,AVJL,S,I,0.0,5.0,gap
ALML,SDQL,S,S,2.0,0.0,chemical
ALML,ALML,S,S,1.0,0.0,chemical
ALML,CEPDL,S,S,2.0,0.0,chemical
ALML,CEPVL,S,S,3.0,0.0,chemical
ALML,AIML,S,I,1.0,0.0,chemical
ALML,RIFL,S,I,2.0,0.0,chemical
ALML,BDUL,S,I,15.0,0.0,chemical
ALML,RMGL,S,I,3.0,3.0,both
ALML,RICL,S,I,2.0,0.0,chemical
ALML,RICR,S,I,3.0,0.0,chemical
ALML,AVDR,S,I,3.0,0.0,chemical
ALML,AVEL,S,I,3.0,0.0,chemical
ALML,PVCL,S,I,11.0,0.0,chemical
ALML,PVCR,S,I,4.0,0.0,chemical
ALML,RMDDR,S,M,1.0,2.0,both
ALML,SMBDR,S,M,2.0,1.0,both
ALML,AVM,S,S,0.0,7.0,gap
ALML,PVR,S,I,0.0,3.0,gap
ALMR,CEPDR,S,S,1.0,0.0,chemical
ALMR,CEPVR,S,S,3.0,0.0,chemical
ALMR,URBR,S,I,1.0,0.0,chemical
ALMR,BDUR,S,I,14.0,0.0,chemical
ALMR,PVCR,S,I,10.0,0.0,chemical
ALMR,RMDDL,S,M,1.0,0.0,chemical
ALMR,SMDDL,S,M,1.0,0.0,chemical
ALMR,SIADL,S,M,1.0,0.0,chemical
ALMR,AVM,S,S,0.0,16.0,gap
ALMR,PVR,S,I,0.0,3.0,gap
ALMR,AVDR,S,I,0.0,2.0,gap
AVM,ADER,S,S,4.0,0.0,chemical
AVM,BDUL,S,I,3.0,0.0,chemical
AVM,BDUR,S,I,5.0,0.0,chemical
AVM,PVR,S,I,6.0,4.0,both
AVM,AVHL,S,I,3.0,0.0,chemical
AVM,PVNL,S,I,4.0,0.0,chemical
AVM,PVNR,S,I,3.0,0.0,chemical
AVM,AVKL,S,I,1.0,0.0,chemical
AVM,AVJR,S,I,1.0,0.0,chemical
AVM,AVDL,S,I,1.0,8.0,both
AVM,AVDR,S,I,1.0,0.0,chemical
AVM,RID,S,I,2.0,0.0,chemical
AVM,AVBL,S,I,13.0,0.0,chemical
AVM,AVBR,S,I,9.0,0.0,chemical
AVM,PVCL,S,I,10.0,0.0,chemical
AVM,PVCR,S,I,17.0,0.0,chemical
AVM,SIBVL,S,M,4.0,0.0,chemical
AVM,DA01,S,M,2.0,0.0,chemical
AVM,VA02,S,M,1.0,0.0,chemical
AVM,VB03,S,M,1.0,0.0,chemical
PVM,AVM,S,S,2.0,0.0,chemical
PVM,PVM,S,S,6.0,1.0,both
PVM,DVA,S,S,3.0,1.0,both
PVM,PDEL,S,S,10.0,11.0,both
PVM,PDER,S,S,7.0,8.0,both
PVM,PVR,S,I,3.0,1.0,both
PVM,AVKL,S,I,15.0,1.0,both
PVM,PVCL,S,I,1.0,0.0,chemical
PVM,PVCR,S,I,2.0,0.0,chemical
PVM,ADER,S,S,0.0,1.0,gap
PVM,DB03,S,M,0.0,2.0,gap
PVM,VD09,S,M,0.0,1.0,gap
PLML,DVA,S,S,9.0,0.0,chemical
PLML,PDEL,S,S,16.0,2.0,both
PLML,PDER,S,S,19.0,3.0,both
PLML,AVDR,S,I,5.0,2.0,both
PLML,AVAL,S,I,4.0,2.0,both
PLML,AVAR,S,I,5.0,3.0,both
PLML,VA09,S,M,6.0,0.0,chemical
PLML,PVR,S,I,0.0,15.0,gap
PLML,LUAL,S,I,0.0,8.0,gap
PLML,AVDL,S,I,0.0,3.0,gap
PLML,PVCL,S,I,0.0,4.0,gap
PLMR,DVA,S,S,19.0,0.0,chemical
PLMR,PDEL,S,S,18.0,4.0,both
PLMR,PDER,S,S,10.0,2.0,both
PLMR,AVDL,S,I,8.0,0.0,chemical
PLMR,AVDR,S,I,5.0,0.0,chemical
PLMR,AVAL,S,I,3.0,1.0,both
PLMR,AVAR,S,I,5.0,0.0,chemical
PLMR,PVR,S,I,0.0,3.0,gap
PLMR,LUAR,S,I,0.0,9.0,gap
PLMR,PVCR,S,I,0.0,8.0,gap
FLPL,FLPR,S,S,2.0,6.0,both
FLPL,DVA,S,S,1.0,0.0,chemical
FLPL,ADEL,S,S,22.0,0.0,chemical
FLPL,ADER,S,S,3.0,0.0,chemical
FLPL,RIS,S,I,1.0,0.0,chemical
FLPL,AIBL,S,I,3.0,1.0,both
FLPL,AIBR,S,I,3.0,0.0,chemical
FLPL,AVDL,S,I,30.0,5.0,both
FLPL,AVDR,S,I,34.0,0.0,chemical
FLPL,AVBL,S,I,22.0,0.0,chemical
FLPL,AVBR,S,I,22.0,0.0,chemical
FLPL,AVAL,S,I,33.0,0.0,chemical
FLPL,AVAR,S,I,48.0,0.0,chemical
FLPL,PVCR,S,I,6.0,0.0,chemical
FLPL,DD01,S,M,6.0,1.0,both
FLPL,VA01,S,M,5.0,0.0,chemical
FLPL,RIH,S,I,0.0,1.0,gap
FLPL,SIADR,S,M,0.0,1.0,gap
FLPR,FLPL,S,S,14.0,0.0,chemical
FLPR,DVA,S,S,6.0,0.0,chemical
FLPR,ADER,S,S,6.0,4.0,both
FLPR,ADAL,S,I,1.0,0.0,chemical
FLPR,ADAR,S,I,1.0,0.0,chemical
FLPR,AVJL,S,I,2.0,0.0,chemical
FLPR,AVJR,S,I,2.0,0.0,chemical
FLPR,AVDL,S,I,25.0,9.0,both
FLPR,AVDR,S,I,8.0,2.0,both
FLPR,AVEL,S,I,21.0,0.0,chemical
FLPR,AVER,S,I,7.0,0.0,chemical
FLPR,AVBL,S,I,30.0,0.0,chemical
FLPR,AVBR,S,I,11.0,0.0,chemical
FLPR,AVAL,S,I,23.0,0.0,chemical
FLPR,AVAR,S,I,10.0,0.0,chemical
FLPR,PVCL,S,I,2.0,0.0,chemical
FLPR,VB01,S,M,1.0,0.0,chemical
FLPR,DA01,S,M,0.0,5.0,gap
FLPR,DA02,S,M,0.0,6.0,gap
FLPR,DA03,S,M,0.0,16.0,gap
FLPR,AS01,S,M,0.0,1.0,gap
DVA,URXL,S,S,1.0,0.0,chemical
DVA,AQR,S,S,6.0,0.0,chemical
DVA,PDEL,S,S,2.0,3.0,both
DVA,URYDL,S,S,3.0,0.0,chemical
DVA,RIR,S,I,4.0,0.0,chemical
DVA,AUAL,S,I,4.0,0.0,chemical
DVA,AUAR,S,I,8.0,0.0,chemical
DVA,AIZL,S,I,5.0,0.0,chemical
DVA,AIZR,S,I,3.0,0.0,chemical
DVA,PVR,S,I,2.0,15.0,both
DVA,PVPR,S,I,3.0,0.0,chemical
DVA,SAADR,S,I,5.0,0.0,chemical
DVA,SAAVL,S,I,3.0,0.0,chemical
DVA,SAAVR,S,I,1.0,1.0,both
DVA,AVDR,S,I,2.0,0.0,chemical
DVA,RIAL,S,I,3.0,0.0,chemical
DVA,RIAR,S,I,4.0,0.0,chemical
DVA,RIMR,S,I,5.0,0.0,chemical
DVA,AVEL,S,I,19.0,0.0,chemical
DVA,AVER,S,I,17.0,0.0,chemical
DVA,AVBL,S,I,1.0,11.0,both
DVA,AVBR,S,I,1.0,3.0,both
DVA,AVAL,S,I,6.0,0.0,chemical
DVA,AVAR,S,I,2.0,0.0,chemical
DVA,PVCL,S,I,4.0,3.0,both
DVA,PVCR,S,I,1.0,1.0,both
DVA,SABD,S,M,2.0,0.0,chemical
DVA,SMDVL,S,M,1.0,0.0,chemical
DVA,SMBDL,S,M,6.0,0.0,chemical
DVA,SMBDR,S,M,6.0,0.0,chemical
DVA,SMBVL,S,M,5.0,0.0,chemical
DVA,SMBVR,S,M,6.0,0.0,chemical
DVA,DA02,S,M,1.0,0.0,chemical
DVA,DB02,S,M,2.0,0.0,chemical
DVA,DB03,S,M,3.0,0.0,chemical
DVA,DB04,S,M,1.0,0.0,chemical
DVA,DB07,S,M,1.0,3.0,both
DVA,VA02,S,M,2.0,0.0,chemical
DVA,VA06,S,M,1.0,0.0,chemical
DVA,VA08,S,M,1.0,0.0,chemical
DVA,VA12,S,M,1.0,0.0,chemical
DVA,VB01,S,M,1.0,0.0,chemical
DVA,VB07,S,M,1.0,0.0,chemical
DVA,VB11,S,M,2.0,0.0,chemical
DVA,PDER,S,S,0.0,6.0,gap
DVA,PVPL,S,I,0.0,1.0,gap
DVA,AVKL,S,I,0.0,18.0,gap
DVA,DVC,S,I,0.0,1.0,gap
DVA,PVT,S,I,0.0,8.0,gap
DVA,SIADR,S,M,0.0,1.0,gap
DVA,SIAVR,S,M,0.0,1.0,gap
DVA,DA09,S,M,0.0,3.0,gap
DVA,PDA,S,M,0.0,1.0,gap
DVA,DB01,S,M,0.0,3.0,gap
DVA,AS11,S,M,0.0,1.0,gap
DVA,VA11,S,M,0.0,1.0,gap
PVDL,PVDR,S,S,10.0,3.0,both
PVDL,AVFL,S,I,1.0,0.0,chemical
PVDL,PVPL,S,I,1.0,0.0,chemical
PVDL,AVG,S,I,8.0,1.0,both
PVDL,AVDL,S,I,1.0,0.0,chemical
PVDL,AVDR,S,I,1.0,0.0,chemical
PVDL,AVAL,S,I,13.0,0.0,chemical
PVDL,AVAR,S,I,29.0,4.0,both
PVDL,PVCL,S,I,13.0,0.0,chemical
PVDL,PVCR,S,I,36.0,1.0,both
PVDL,DD05,S,M,3.0,0.0,chemical
PVDL,VD10,S,M,3.0,0.0,chemical
PVDL,ALA,S,I,0.0,250.0,gap
PVDL,DA03,S,M,0.0,1.0,gap
PVDL,DA05,S,M,0.0,1.0,gap
PVDL,DB01,S,M,0.0,1.0,gap
PVDL,VA10,S,M,0.0,1.0,gap
PVDR,DVA,S,S,5.0,0.0,chemical
PVDR,PVDL,S,S,2.0,0.0,chemical
PVDR,PVR,S,I,4.0,0.0,chemical
PVDR,AVDL,S,I,1.0,0.0,chemical
PVDR,AVAL,S,I,9.0,6.0,both
PVDR,AVAR,S,I,30.0,0.0,chemical
PVDR,PVCL,S,I,29.0,0.0,chemical
PVDR,PVCR,S,I,29.0,2.0,both
PVDR,VA09,S,M,2.0,0.0,chemical
PVDR,VA12,S,M,3.0,0.0,chemical
PVDR,VB05,S,M,2.0,0.0,chemical
PVDR,VB06,S,M,4.0,0.0,chemical
PVDR,PDER,S,S,0.0,1.0,gap
PVDR,ALA,S,I,0.0,250.0,gap
PVDR,DVC,S,I,0.0,1.0,gap
PVDR,AS03,S,M,0.0,1.0,gap
PVDR,VD09,S,M,0.0,1.0,gap
ADEL,ALML,S,S,1.0,0.0,chemical
ADEL,FLPL,S,S,4.0,0.0,chemical
ADEL,ADEL,S,S,2.0,0.0,chemical
ADEL,ADER,S,S,5.0,0.0,chemical
ADEL,IL2L,S,S,5.0,2.0,both
ADEL,CEPDL,S,S,1.0,0.0,chemical
ADEL,CEPVL,S,S,1.0,0.0,chemical
ADEL,OLLL,S,S,6.0,0.0,chemical
ADEL,IL1L,S,S,3.0,0.0,chemical
ADEL,RIH,S,I,3.0,0.0,chemical
ADEL,URBL,S,I,2.0,0.0,chemical
ADEL,ADAL,S,I,1.0,0.0,chemical
ADEL,RIFL,S,I,1.0,0.0,chemical
ADEL,BDUL,S,I,1.0,0.0,chemical
ADEL,AVHL,S,I,2.0,0.0,chemical
ADEL,RIGL,S,I,18.0,0.0,chemical
ADEL,RIGR,S,I,15.0,1.0,both
ADEL,RMGL,S,I,7.0,0.0,chemical
ADEL,SAADR,S,I,1.0,0.0,chemical
ADEL,AVDL,S,I,2.0,0.0,chemical
ADEL,AVL,S,I,1.0,0.0,chemical
ADEL,RIAL,S,I,2.0,0.0,chemical
ADEL,AVEL,S,I,3.0,0.0,chemical
ADEL,AVAL,S,I,7.0,0.0,chemical
ADEL,AVAR,S,I,9.0,0.0,chemical
ADEL,RMER,S,M,1.0,1.0,both
ADEL,RMDL,S,M,11.0,0.0,chemical
ADEL,RIVL,S,M,2.0,0.0,chemical
ADEL,RIVR,S,M,2.0,0.0,chemical
ADEL,RMHL,S,M,1.0,0.0,chemical
ADEL,RMHR,S,M,2.0,0.0,chemical
ADEL,SMBDR,S,M,1.0,0.0,chemical
ADEL,SMBVL,S,M,2.0,0.0,chemical
ADEL,SIBDR,S,M,2.0,0.0,chemical
ADEL,SIADR,S,M,2.0,0.0,chemical
ADEL,VB01,S,M,2.0,0.0,chemical
ADEL,AINL,S,I,0.0,2.0,gap
ADEL,RMDDR,S,M,0.0,1.0,gap
ADEL,SIBDL,S,M,0.0,1.0,gap
ADEL,SIBVL,S,M,0.0,1.0,gap
ADER,ASIR,S,S,1.0,0.0,chemical
ADER,URXR,S,S,2.0,0.0,chemical
ADER,ALNR,S,S,1.0,0.0,chemical
ADER,FLPL,S,S,1.0,0.0,chemical
ADER,FLPR,S,S,4.0,0.0,chemical
ADER,ADEL,S,S,3.0,0.0,chemical
ADER,IL2R,S,S,1.0,0.0,chemical
ADER,CEPDR,S,S,5.0,0.0,chemical
ADER,CEPVR,S,S,1.0,0.0,chemical
ADER,OLLR,S,S,3.0,0.0,chemical
ADER,IL1R,S,S,1.0,0.0,chemical
ADER,URBR,S,I,1.0,0.0,chemical
ADER,ADAR,S,I,1.0,0.0,chemical
ADER,RIGL,S,I,12.0,0.0,chemical
ADER,RIGR,S,I,11.0,0.0,chemical
ADER,RMGR,S,I,5.0,0.0,chemical
ADER,AVJR,S,I,1.0,1.0,both
ADER,AVDR,S,I,5.0,0.0,chemical
ADER,RIAR,S,I,1.0,0.0,chemical
ADER,AVER,S,I,4.0,0.0,chemical
ADER,AVAL,S,I,9.0,0.0,chemical
ADER,AVAR,S,I,4.0,0.0,chemical
ADER,RMDL,S,M,1.0,0.0,chemical
ADER,RMDR,S,M,6.0,0.0,chemical
ADER,SMDVR,S,M,1.0,0.0,chemical
ADER,AINR,S,I,0.0,4.0,gap
ADER,PVQR,S,I,0.0,2.0,gap
ADER,AVKL,S,I,0.0,4.0,gap
PDEL,PVM,S,S,3.0,0.0,chemical
PDEL,DVA,S,S,7.0,0.0,chemical
PDEL,PDER,S,S,4.0,25.0,both
PDEL,PVR,S,I,2.0,8.0,both
PDEL,AVKL,S,I,5.0,0.0,chemical
PDEL,AVKR,S,I,0.0,1.0,gap
PDEL,PVCL,S,I,0.0,2.0,gap
PDEL,VB10,S,M,0.0,1.0,gap
PDEL,VD06,S,M,0.0,2.0,gap
PDER,PVM,S,S,1.0,0.0,chemical
PDER,DVA,S,S,1.0,0.0,chemical
PDER,AVKL,S,I,16.0,1.0,both
PDER,PVCL,S,I,1.0,1.0,both
PDER,PVCR,S,I,1.0,2.0,both
PDER,VB02,S,M,1.0,0.0,chemical
PDER,PVR,S,I,0.0,9.0,gap
PDER,VB09,S,M,0.0,7.0,gap
PDER,VB10,S,M,0.0,4.0,gap
PDER,VD09,S,M,0.0,5.0,gap
PHAL,DVA,S,S,2.0,0.0,chemical
PHAL,PHAR,S,S,13.0,7.0,both
PHAL,PHBL,S,S,7.0,0.0,chemical
PHAL,PHBR,S,S,10.0,0.0,chemical
PHAL,PVQL,S,I,3.0,0.0,chemical
PHAL,AVFL,S,I,4.0,0.0,chemical
PHAL,AVHL,S,I,4.0,1.0,both
PHAL,AVHR,S,I,1.0,0.0,chemical
PHAL,AVG,S,I,11.0,3.0,both
PHAL,AVDR,S,I,2.0,0.0,chemical
PHAL,DA08,S,M,3.0,0.0,chemical
PHAL,PHCL,S,S,0.0,1.0,gap
PHAL,PVPR,S,I,0.0,7.0,gap
PHAR,DVA,S,S,6.0,0.0,chemical
PHAR,PHAL,S,S,11.0,0.0,chemical
PHAR,PHBL,S,S,3.0,0.0,chemical
PHAR,PHBR,S,S,8.0,0.0,chemical
PHAR,PVQL,S,I,4.0,0.0,chemical
PHAR,PVQR,S,I,1.0,0.0,chemical
PHAR,AVHR,S,I,1.0,2.0,both
PHAR,PVPL,S,I,3.0,15.0,both
PHAR,AVG,S,I,9.0,2.0,both
PHAR,PVT,S,I,2.0,0.0,chemical
PHAR,AVDR,S,I,2.0,0.0,chemical
PHAR,DA08,S,M,2.0,0.0,chemical
PHAR,PHCR,S,S,0.0,1.0,gap
PHAR,PVR,S,I,0.0,2.0,gap
PHAR,PDA,S,M,0.0,1.0,gap
PHBL,PHBR,S,S,4.0,17.0,both
PHBL,PVNL,S,I,1.0,0.0,chemical
PHBL,AVG,S,I,1.0,0.0,chemical
PHBL,AVDL,S,I,6.0,0.0,chemical
PHBL,AVDR,S,I,1.0,0.0,chemical
PHBL,AVAL,S,I,48.0,0.0,chemical
PHBL,AVAR,S,I,33.0,1.0,both
PHBL,PVCL,S,I,71.0,3.0,both
PHBL,DA08,S,M,1.0,0.0,chemical
PHBL,AS11,S,M,1.0,0.0,chemical
PHBL,VA12,S,M,5.0,0.0,chemical
PHBL,PVQL,S,I,0.0,3.0,gap
PHBL,AVHL,S,I,0.0,1.0,gap
PHBL,AVHR,S,I,0.0,2.0,gap
PHBL,AVJR,S,I,0.0,1.0,gap
PHBR,PHBL,S,S,3.0,0.0,chemical
PHBR,PHCL,S,S,1.0,0.0,chemical
PHBR,PHCR,S,S,3.0,1.0,both
PHBR,AVDL,S,I,7.0,0.0,chemical
PHBR,AVDR,S,I,5.0,0.0,chemical
PHBR,AVAL,S,I,35.0,0.0,chemical
PHBR,AVAR,S,I,38.0,0.0,chemical
PHBR,PVCL,S,I,39.0,0.0,chemical
PHBR,PVCR,S,I,21.0,0.0,chemical
PHBR,VA12,S,M,1.0,0.0,chemical
PHBR,AVHL,S,I,0.0,10.0,gap
PHBR,AVHR,S,I,0.0,2.0,gap
PHBR,PVPL,S,I,0.0,1.0,gap
PHBR,PVT,S,I,0.0,1.0,gap
PHCL,DVA,S,S,12.0,0.0,chemical
PHCL,PHAR,S,S,1.0,0.0,chemical
PHCL,PHCR,S,S,2.0,2.0,both
PHCL,PVQR,S,I,2.0,0.0,chemical
PHCL,AVHR,S,I,1.0,0.0,chemical
PHCL,LUAL,S,I,2.0,0.0,chemical
PHCL,AVAL,S,I,5.0,1.0,both
PHCL,PVCL,S,I,7.0,0.0,chemical
PHCL,DA09,S,M,1.0,0.0,chemical
PHCL,VA12,S,M,6.0,1.0,both
PHCR,DVA,S,S,22.0,0.0,chemical
PHCR,PHAR,S,S,2.0,0.0,chemical
PHCR,PHCL,S,S,4.0,0.0,chemical
PHCR,PVQR,S,I,4.0,0.0,chemical
PHCR,AVHR,S,I,2.0,0.0,chemical
PHCR,LUAR,S,I,6.0,0.0,chemical
PHCR,PVCR,S,I,25.0,5.0,both
PHCR,DA09,S,M,23.0,7.0,both
PHCR,VA12,S,M,8.0,0.0,chemical
PHCR,AVG,S,I,0.0,1.0,gap
PHCR,AVJR,S,I,0.0,1.0,gap
PHCR,AVAL,S,I,0.0,3.0,gap
PHCR,AVAR,S,I,0.0,1.0,gap
IL2DL,IL2DL,S,S,2.0,0.0,chemical
IL2DL,OLQDL,S,S,2.0,0.0,chemical
IL2DL,IL1DL,S,S,17.0,0.0,chemical
IL2DL,RIH,S,I,2.0,0.0,chemical
IL2DL,AUAL,S,I,2.0,0.0,chemical
IL2DL,RIBL,S,I,1.0,0.0,chemical
IL2DL,AVBR,S,I,2.0,0.0,chemical
IL2DL,RIPL,S,I,28.0,0.0,chemical
IL2DL,URADL,S,M,8.0,1.0,both
IL2DL,RMEL,S,M,11.0,0.0,chemical
IL2DL,RMER,S,M,8.0,0.0,chemical
IL2DL,RMED,S,M,2.0,0.0,chemical
IL2DL,RMEV,S,M,1.0,0.0,chemical
IL2DL,RMHL,S,M,1.0,0.0,chemical
IL2DR,CEPDR,S,S,2.0,0.0,chemical
IL2DR,OLQDR,S,S,2.0,0.0,chemical
IL2DR,IL1DR,S,S,28.0,0.0,chemical
IL2DR,RICL,S,I,1.0,0.0,chemical
IL2DR,RICR,S,I,2.0,0.0,chemical
IL2DR,RIPL,S,I,1.0,0.0,chemical
IL2DR,RIPR,S,I,43.0,0.0,chemical
IL2DR,URADR,S,M,5.0,1.0,both
IL2DR,RMEL,S,M,12.0,0.0,chemical
IL2DR,RMER,S,M,11.0,0.0,chemical
IL2DR,RMED,S,M,3.0,1.0,both
IL2DR,RMEV,S,M,5.0,0.0,chemical
IL2L,URXL,S,S,3.0,0.0,chemical
IL2L,ADEL,S,S,6.0,0.0,chemical
IL2L,OLQDL,S,S,20.0,0.0,chemical
IL2L,OLQVL,S,S,19.0,0.0,chemical
IL2L,IL1L,S,S,6.0,0.0,chemical
IL2L,RIH,S,I,25.0,0.0,chemical
IL2L,RICL,S,I,1.0,0.0,chemical
IL2L,AVEL,S,I,2.0,0.0,chemical
IL2L,URAVL,S,M,2.0,1.0,both
IL2L,RMER,S,M,10.0,2.0,both
IL2L,RMEV,S,M,5.0,0.0,chemical
IL2L,RMDR,S,M,3.0,0.0,chemical
IL2L,OLLL,S,S,0.0,2.0,gap
IL2L,URBL,S,I,0.0,4.0,gap
IL2L,RMGL,S,I,0.0,5.0,gap
IL2L,RMDL,S,M,0.0,2.0,gap
IL2R,URXR,S,S,1.0,0.0,chemical
IL2R,ADER,S,S,5.0,0.0,chemical
IL2R,OLLR,S,S,5.0,0.0,chemical
IL2R,OLQDR,S,S,10.0,0.0,chemical
IL2R,OLQVR,S,S,26.0,0.0,chemical
IL2R,IL1R,S,S,2.0,0.0,chemical
IL2R,RIH,S,I,19.0,0.0,chemical
IL2R,URBR,S,I,3.0,4.0,both
IL2R,RMGR,S,I,1.0,1.0,both
IL2R,AVER,S,I,2.0,0.0,chemical
IL2R,URADR,S,M,2.0,0.0,chemical
IL2R,URAVR,S,M,1.0,0.0,chemical
IL2R,RMEL,S,M,5.0,0.0,chemical
IL2R,RMEV,S,M,2.0,0.0,chemical
IL2R,RMDL,S,M,3.0,0.0,chemical
IL2VL,BAGR,S,S,1.0,0.0,chemical
IL2VL,IL2L,S,S,1.0,0.0,chemical
IL2VL,OLQVL,S,S,6.0,0.0,chemical
IL2VL,IL1VL,S,S,27.0,0.0,chemical
IL2VL,RIH,S,I,5.0,0.0,chemical
IL2VL,DVC,S,I,1.0,0.0,chemical
IL2VL,RIAL,S,I,4.0,0.0,chemical
IL2VL,RIPL,S,I,36.0,0.0,chemical
IL2VL,URAVL,S,M,7.0,3.0,both
IL2VL,RMEL,S,M,7.0,0.0,chemical
IL2VL,RMER,S,M,6.0,0.0,chemical
IL2VL,RMEV,S,M,2.0,0.0,chemical
IL2VR,ADLR,S,S,1.0,0.0,chemical
IL2VR,URXR,S,S,1.0,0.0,chemical
IL2VR,OLQVR,S,S,9.0,0.0,chemical
IL2VR,IL1VR,S,S,29.0,1.0,both
IL2VR,RIH,S,I,5.0,0.0,chemical
IL2VR,RIAR,S,I,2.0,0.0,chemical
IL2VR,AVAL,S,I,1.0,0.0,chemical
IL2VR,RIPR,S,I,43.0,0.0,chemical
IL2VR,URAVR,S,M,16.0,0.0,chemical
IL2VR,RMEL,S,M,8.0,0.0,chemical
IL2VR,RMER,S,M,17.0,0.0,chemical
IL2VR,RMED,S,M,2.0,0.0,chemical
IL2VR,RMEV,S,M,15.0,0.0,chemical
IL2VR,SIADR,S,M,1.0,0.0,chemical
IL2VR,CEPVR,S,S,0.0,1.0,gap
CEPDL,AFDL,S,S,2.0,0.0,chemical
CEPDL,ALML,S,S,2.0,0.0,chemical
CEPDL,IL2DL,S,S,1.0,0.0,chemical
CEPDL,CEPDR,S,S,1.0,0.0,chemical
CEPDL,URYDL,S,S,7.0,0.0,chemical
CEPDL,OLLL,S,S,8.0,0.0,chemical
CEPDL,OLQDL,S,S,27.0,2.0,both
CEPDL,IL1DL,S,S,18.0,0.0,chemical
CEPDL,AINL,S,I,2.0,0.0,chemical
CEPDL,RIH,S,I,1.0,0.0,chemical
CEPDL,URBL,S,I,11.0,0.0,chemical
CEPDL,RIS,S,I,3.0,0.0,chemical
CEPDL,RIBL,S,I,3.0,0.0,chemical
CEPDL,RMGL,S,I,6.0,0.0,chemical
CEPDL,RICL,S,I,11.0,0.0,chemical
CEPDL,RICR,S,I,8.0,0.0,chemical
CEPDL,AVER,S,I,13.0,0.0,chemical
CEPDL,RIPL,S,I,8.0,0.0,chemical
CEPDL,URADL,S,M,8.0,0.0,chemical
CEPDL,RMDDL,S,M,2.0,0.0,chemical
CEPDL,RMDVL,S,M,13.0,0.0,chemical
CEPDL,RMHL,S,M,1.0,0.0,chemical
CEPDL,RMHR,S,M,8.0,0.0,chemical
CEPDL,SMBDR,S,M,5.0,0.0,chemical
CEPDL,SIBDR,S,M,2.0,0.0,chemical
CEPDL,SIADR,S,M,4.0,0.0,chemical
CEPDR,URXR,S,S,2.0,0.0,chemical
CEPDR,CEPDR,S,S,6.0,0.0,chemical
CEPDR,URYDR,S,S,3.0,0.0,chemical
CEPDR,OLLR,S,S,13.0,0.0,chemical
CEPDR,OLQDR,S,S,20.0,8.0,both
CEPDR,IL1DR,S,S,15.0,0.0,chemical
CEPDR,IL1R,S,S,1.0,0.0,chemical
CEPDR,RIH,S,I,4.0,0.0,chemical
CEPDR,URBR,S,I,14.0,0.0,chemical
CEPDR,RIFR,S,I,2.0,0.0,chemical
CEPDR,BDUR,S,I,5.0,0.0,chemical
CEPDR,RIBR,S,I,3.0,0.0,chemical
CEPDR,RMGR,S,I,1.0,0.0,chemical
CEPDR,RICL,S,I,13.0,0.0,chemical
CEPDR,RICR,S,I,19.0,0.0,chemical
CEPDR,AVEL,S,I,9.0,0.0,chemical
CEPDR,URADR,S,M,3.0,0.0,chemical
CEPDR,RMDR,S,M,1.0,0.0,chemical
CEPDR,RMDVR,S,M,3.0,0.0,chemical
CEPDR,RMHL,S,M,7.0,0.0,chemical
CEPDR,RMHR,S,M,1.0,0.0,chemical
CEPDR,SMBDL,S,M,1.0,0.0,chemical
CEPDR,SIBVR,S,M,1.0,0.0,chemical
CEPVL,URXL,S,S,2.0,0.0,chemical
CEPVL,URYVL,S,S,5.0,0.0,chemical
CEPVL,OLLL,S,S,4.0,0.0,chemical
CEPVL,OLQVL,S,S,19.0,4.0,both
CEPVL,IL1VL,S,S,9.0,0.0,chemical
CEPVL,PVR,S,I,3.0,0.0,chemical
CEPVL,RIBL,S,I,3.0,0.0,chemical
CEPVL,RMGL,S,I,2.0,0.0,chemical
CEPVL,RICL,S,I,20.0,0.0,chemical
CEPVL,RICR,S,I,17.0,0.0,chemical
CEPVL,RIAL,S,I,1.0,0.0,chemical
CEPVL,AVER,S,I,5.0,0.0,chemical
CEPVL,RIPL,S,I,4.0,0.0,chemical
CEPVL,URAVL,S,M,6.0,3.0,both
CEPVL,RMDDL,S,M,7.0,0.0,chemical
CEPVL,RMDVR,S,M,8.0,0.0,chemical
CEPVL,RMHL,S,M,10.0,0.0,chemical
CEPVL,RMHR,S,M,5.0,0.0,chemical
